Unnamed: 0,image_list,label_list
8415,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 5\171206_061126933_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 5\171206_061126933_Camera_5_bin.png
9047,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record026\Camera 6\170927_071142480_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record026\Camera 6\170927_071142480_Camera_6_bin.png
22533,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 5\171206_061106921_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 5\171206_061106921_Camera_5_bin.png
9043,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record020\Camera 5\170927_070247645_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record020\Camera 5\170927_070247645_Camera_5_bin.png
37390,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 6\171206_055552465_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 6\171206_055552465_Camera_6_bin.png
24517,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record024\Camera 5\170927_070944959_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record024\Camera 5\170927_070944959_Camera_5_bin.png
7988,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 5\171206_060910298_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 5\171206_060910298_Camera_5_bin.png
9062,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_060049227_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_060049227_Camera_5_bin.png
22316,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060217060_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060217060_Camera_5_bin.png
16718,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060400912_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060400912_Camera_6_bin.png
26035,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 6\171206_031431184_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 6\171206_031431184_Camera_6_bin.png
2603,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 5\171206_062034029_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 5\171206_062034029_Camera_5_bin.png
16636,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record015\Camera 5\170927_065602814_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record015\Camera 5\170927_065602814_Camera_5_bin.png
2443,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record010\Camera 6\171206_031010971_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record010\Camera 6\171206_031010971_Camera_6_bin.png
11861,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record019\Camera 5\170927_070152234_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record019\Camera 5\170927_070152234_Camera_5_bin.png
7598,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record020\Camera 5\170927_070327057_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record020\Camera 5\170927_070327057_Camera_5_bin.png
27183,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record020\Camera 6\170927_070251597_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record020\Camera 6\170927_070251597_Camera_6_bin.png
2610,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record023\Camera 6\170927_070753473_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record023\Camera 6\170927_070753473_Camera_6_bin.png
18740,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record026\Camera 5\171206_033113683_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record026\Camera 5\171206_033113683_Camera_5_bin.png
33609,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060210492_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060210492_Camera_6_bin.png
16397,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record010\Camera 6\171206_031012958_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record010\Camera 6\171206_031012958_Camera_6_bin.png
582,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record030\Camera 5\171206_033656491_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record030\Camera 5\171206_033656491_Camera_5_bin.png
32518,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record029\Camera 6\170927_071546429_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record029\Camera 6\170927_071546429_Camera_6_bin.png
28094,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 6\171206_061239216_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 6\171206_061239216_Camera_6_bin.png
9867,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record020\Camera 6\171206_032116871_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record020\Camera 6\171206_032116871_Camera_6_bin.png
44373,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 5\171206_061825237_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 5\171206_061825237_Camera_5_bin.png
11014,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 5\171206_031555238_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 5\171206_031555238_Camera_5_bin.png
26637,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record020\Camera 5\171206_062139702_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record020\Camera 5\171206_062139702_Camera_5_bin.png
1496,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033450452_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033450452_Camera_6_bin.png
42425,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 6\171206_061548653_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 6\171206_061548653_Camera_6_bin.png
8808,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 5\171206_060647546_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 5\171206_060647546_Camera_5_bin.png
7586,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record020\Camera 6\171206_062123172_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record020\Camera 6\171206_062123172_Camera_6_bin.png
12254,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 6\171206_055623230_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 6\171206_055623230_Camera_6_bin.png
26593,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 6\171206_055748146_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 6\171206_055748146_Camera_6_bin.png
40772,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record018\Camera 5\171206_032020986_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record018\Camera 5\171206_032020986_Camera_5_bin.png
3122,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record022\Camera 6\170927_070558813_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record022\Camera 6\170927_070558813_Camera_6_bin.png
43859,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record025\Camera 6\171206_032938119_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record025\Camera 6\171206_032938119_Camera_6_bin.png
32280,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record010\Camera 6\171206_031019233_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record010\Camera 6\171206_031019233_Camera_6_bin.png
4780,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record030\Camera 6\170927_071650899_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record030\Camera 6\170927_071650899_Camera_6_bin.png
28361,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record022\Camera 5\171206_032349443_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record022\Camera 5\171206_032349443_Camera_5_bin.png
27172,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record024\Camera 6\170927_070906940_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record024\Camera 6\170927_070906940_Camera_6_bin.png
44385,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 5\171206_055546095_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 5\171206_055546095_Camera_5_bin.png
44317,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 5\171206_061945756_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 5\171206_061945756_Camera_5_bin.png
43076,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record030\Camera 5\170927_071746106_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record030\Camera 5\170927_071746106_Camera_5_bin.png
2956,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060429429_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060429429_Camera_5_bin.png
18109,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record030\Camera 5\171206_033714031_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record030\Camera 5\171206_033714031_Camera_5_bin.png
30339,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record030\Camera 6\170927_071639707_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record030\Camera 6\170927_071639707_Camera_6_bin.png
39373,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record018\Camera 5\171206_031958069_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record018\Camera 5\171206_031958069_Camera_5_bin.png
36231,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record019\Camera 6\170927_070144776_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record019\Camera 6\170927_070144776_Camera_6_bin.png
33858,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record025\Camera 5\170927_071047108_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record025\Camera 5\170927_071047108_Camera_5_bin.png
16415,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record029\Camera 5\170927_071524081_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record029\Camera 5\170927_071524081_Camera_5_bin.png
43152,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 6\171206_061919568_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 6\171206_061919568_Camera_6_bin.png
24502,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record024\Camera 6\170927_070904481_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record024\Camera 6\170927_070904481_Camera_6_bin.png
3346,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record029\Camera 5\171206_033615771_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record029\Camera 5\171206_033615771_Camera_5_bin.png
17657,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 5\171206_055632524_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 5\171206_055632524_Camera_5_bin.png
41598,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 6\171206_031315268_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 6\171206_031315268_Camera_6_bin.png
43054,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060217232_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060217232_Camera_5_bin.png
40632,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record020\Camera 5\171206_032106947_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record020\Camera 5\171206_032106947_Camera_5_bin.png
35956,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 5\171206_061849351_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 5\171206_061849351_Camera_5_bin.png
30641,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 5\171206_061521345_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 5\171206_061521345_Camera_5_bin.png
29989,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record029\Camera 6\170927_071616066_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record029\Camera 6\170927_071616066_Camera_6_bin.png
10051,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_060040907_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_060040907_Camera_5_bin.png
37932,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 6\171206_062034709_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 6\171206_062034709_Camera_6_bin.png
26841,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 5\171206_060644268_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 5\171206_060644268_Camera_5_bin.png
6295,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 6\171206_031351510_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 6\171206_031351510_Camera_6_bin.png
8793,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 6\171206_061112891_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 6\171206_061112891_Camera_6_bin.png
21742,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 5\171206_031234571_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 5\171206_031234571_Camera_5_bin.png
1558,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060130114_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060130114_Camera_6_bin.png
38233,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 5\171206_061027837_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 5\171206_061027837_Camera_5_bin.png
24666,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 5\171206_031403857_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 5\171206_031403857_Camera_5_bin.png
6,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033358756_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033358756_Camera_6_bin.png
30094,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 5\171206_061937947_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 5\171206_061937947_Camera_5_bin.png
33326,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_060013218_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_060013218_Camera_5_bin.png
23509,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060057726_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060057726_Camera_6_bin.png
26948,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record025\Camera 5\171206_032926870_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record025\Camera 5\171206_032926870_Camera_5_bin.png
23788,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 6\171206_061118484_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 6\171206_061118484_Camera_6_bin.png
6421,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060215544_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060215544_Camera_5_bin.png
43794,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060159673_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060159673_Camera_5_bin.png
10111,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 6\171206_055630067_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 6\171206_055630067_Camera_6_bin.png
35200,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 6\171206_055542715_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 6\171206_055542715_Camera_6_bin.png
17124,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 6\171206_031149673_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 6\171206_031149673_Camera_6_bin.png
33968,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 6\171206_061049336_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 6\171206_061049336_Camera_6_bin.png
17240,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record030\Camera 6\171206_033658231_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record030\Camera 6\171206_033658231_Camera_6_bin.png
38337,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 6\171206_061631352_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 6\171206_061631352_Camera_6_bin.png
43423,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record024\Camera 5\171206_032620430_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record024\Camera 5\171206_032620430_Camera_5_bin.png
883,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033203761_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033203761_Camera_6_bin.png
19309,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record026\Camera 5\170927_071219875_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record026\Camera 5\170927_071219875_Camera_5_bin.png
21656,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record009\Camera 6\171206_055341205_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record009\Camera 6\171206_055341205_Camera_6_bin.png
16259,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060604157_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060604157_Camera_6_bin.png
27788,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record020\Camera 6\171206_062121867_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record020\Camera 6\171206_062121867_Camera_6_bin.png
976,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record010\Camera 5\171206_031010377_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record010\Camera 5\171206_031010377_Camera_5_bin.png
17782,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060554960_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060554960_Camera_6_bin.png
12102,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record026\Camera 6\171206_033113187_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record026\Camera 6\171206_033113187_Camera_6_bin.png
26233,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060607369_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060607369_Camera_5_bin.png
39964,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 6\171206_061741981_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 6\171206_061741981_Camera_6_bin.png
41724,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record029\Camera 5\170927_071512150_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record029\Camera 5\170927_071512150_Camera_5_bin.png
40361,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 6\171206_061429072_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 6\171206_061429072_Camera_6_bin.png
14237,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 5\171206_061558546_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 5\171206_061558546_Camera_5_bin.png
38728,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 6\171206_031418252_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 6\171206_031418252_Camera_6_bin.png
5071,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record020\Camera 5\171206_062206390_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record020\Camera 5\171206_062206390_Camera_5_bin.png
26624,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060320693_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060320693_Camera_6_bin.png
7985,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 6\171206_060639616_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 6\171206_060639616_Camera_6_bin.png
42680,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 6\171206_055841068_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 6\171206_055841068_Camera_6_bin.png
635,E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record010\Camera 6\171206_031018359_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record010\Camera 6\171206_031018359_Camera_6_bin.png
